countryCode	year	pctUsingInternet	GDPperCap	population	fertRate	lifeExpectMale	lifeExpectFem
MDV	2007	16.3	7068.65176524582	336070	2.262	74.214	76.631
MDV	2008	23.2	7537.6368276121	345054	2.244	74.619	76.898
MDV	2009	24.8	6806.40505244571	354501	2.235	74.918	77.088
MDV	2010	26.53	7100.40589910181	364511	2.229	75.133	77.232
MDV	2011	34	7490.44520605577	375131	2.221	75.299	77.364
MDV	2012	38.9301	7458.86004688392	386203	2.209	75.455	77.51
MDV	2013	44.1	7776.54393091808	397397	2.191	75.634	77.688
MDV	2014	49.28	8124.70775930174	408247	2.165	75.851	77.911
MDV	2015	54.461955146942	8105.54024678614	418403	2.132	76.111	78.18
MLI	1990	0	481.254851922966	8465188	7.165	45.026	46.473
MLI	1991	..	526.136352725205	8652514	7.159	45.341	46.818
MLI	1992	..	496.813828953952	8868263	7.146	45.555	47.062
MLI	1993	..	499.220412077353	9105472	7.124	45.684	47.212
MLI	1994	..	504.358537908145	9353385	7.094	45.754	47.291
MLI	1995	..	495.698185992357	9604450	7.058	45.81	47.34
MLI	1996	0.00205522808921334	517.086960734825	9856810	7.02	45.905	47.413
MLI	1997	0.0100859189174824	528.268274597294	10114094	6.983	46.084	47.562
MLI	1998	0.01979388822134	553.665074170031	10380835	6.95	46.382	47.823
MLI	1999	0.0609098733769416	569.704206145799	10663723	6.921	46.813	48.216
MLI	2000	0.142545755049184	553.578011379499	10967690	6.897	47.386	48.752
MLI	2001	0.185897413256084	620.28478371654	11293258	6.878	48.092	49.424
MLI	2002	0.2270455784917	620.558309986618	11638929	6.861	48.889	50.192
MLI	2003	0.310364443230575	656.49188813152	12005128	6.842	49.733	51.012
MLI	2004	0.432819639900985	645.922979170616	12391906	6.821	50.592	51.855
MLI	2005	0.507063135952247	666.257623041383	12798763	6.794	51.429	52.683
MLI	2006	0.729627280833101	674.740126499254	13227064	6.76	52.212	53.461
MLI	2007	0.81	675.409208703543	13675606	6.719	52.926	54.173
MLI	2008	1.57	684.494418446572	14138216	6.67	53.567	54.812
MLI	2009	1.8	693.546068446026	14606597	6.612	54.128	55.375
MLI	2010	2	708.370763247419	15075085	6.547	54.62	55.87
MLI	2011	2.2	709.399379806696	15540989	6.474	55.06	56.32
MLI	2012	2.8	683.001597367231	16006670	6.396	55.48	56.756
MLI	2013	3.5	678.756280584148	16477818	6.315	55.901	57.203
MLI	2014	7	705.788472691968	16962846	6.231	56.335	57.671
MLI	2015	10.33	726.248067030662	17467905	6.145	56.786	58.163
MLT	1990	0	12026.4033042837	354170	2.04	74.283	77.671
MLT	1991	..	12439.0323766971	363845	2.04	74.492	77.88
MLT	1992	..	12888.8838287686	367618	2.11	74.698	78.088
MLT	1993	..	13332.575437453	371308	2	74.902	78.293
MLT	1994	..	13954.885988878	374797	1.88	75.103	78.496
MLT	1995	0.224995698611644	14736.8776237922	377419	1.81	74.8	79.6
MLT	1996	1.05152747509852	15193.4620113725	379905	2.03	74.8	79.6
MLT	1997	3.92060513233349	15871.6084604188	382791	1.98	75.2	80.1
MLT	1998	6.50078399454974	16577.0327879946	385287	1.88	74.9	80
MLT	1999	7.75979803832306	17256.851592428	387578	1.77	75.3	79.4
MLT	2000	13.1137087111024	18306.665059282	390087	1.7	76.2	80.3
MLT	2001	17.8778483243348	18280.2135257269	393028	1.48	76.6	81.2
MLT	2002	28.92	18685.6556885791	395969	1.45	76.3	81.3
MLT	2003	31.64	19035.3611499787	398582	1.48	76.4	80.8
MLT	2004	34.62	18991.7828034799	401268	1.4	77.4	81.2
MLT	2005	41.24	19585.1242660293	403834	1.38	77.3	81.4
MLT	2006	40.41	19870.7522043411	405308	1.36	77	82
MLT	2007	46.9	20590.9521864608	406724	1.35	77.5	82.2
MLT	2008	50.08	21142.0208113957	409379	1.43	77.1	82.3
MLT	2009	58.86	20466.5636022539	412477	1.42	77.9	82.7
MLT	2010	63	21087.7946931036	414508	1.36	79.3	83.6
MLT	2011	68.0198237885462	21276.4102494591	416268	1.45	78.6	83
MLT	2012	68.1998742928975	21657.9695696099	420028	1.43	78.6	83
MLT	2013	68.9138	22340.7537228461	425967	1.38	79.6	84
MLT	2014	73.17	23676.0323628219	434558	1.42	79.8	84.2
MLT	2015	75.96	25342.0222902837	445053	1.45	79.7	84
MHL	1990	0	2630.06799367473	47298	..	..	..
MHL	1991	0	2568.46388640348	48475	..	..	..
MHL	1992	0	2701.54791447106	49378	..	..	..
MHL	1993	0	2825.4712793524	50048	..	..	..
MHL	1994	0	2960.37205796898	50575	..	..	..
MHL	1995	0	3175.88412211668	51015	..	..	..
MHL	1996	0.0370594316253487	2827.28254199938	51401	..	..	..
MHL	1997	..	2630.15493756105	51692	..	..	..
MHL	1998	..	2543.8812812622	51925	..	..	..
MHL	1999	0.966071566581652	2475.55845841277	52079	5.71	65.7	69.4
MHL	2000	1.53427179624871	2617.36543188505	52159	..	62.8	67.8
MHL	2001	1.7066140776699	2756.47586057403	52183	..	..	..
MHL	2002	2.33544457522934	2829.93700793756	52158	..	..	..
MHL	2003	2.5697503671072	2837.03617811905	52116	..	..	..
MHL	2004	3.59977681383754	2842.69011563305	52074	..	..	..
MHL	2005	3.8787023977433	2926.63526948447	52055	4.5	..	..
MHL	2006	3.79559021427832	2967.3712327336	52078	4.5	..	..
MHL	2007	3.95	3072.29376265469	52137	4.5	..	..
MHL	2008	4.6	3017.0710719868	52218	..	..	..
MHL	2009	5.6	2961.92708581645	52320	..	..	..
MHL	2010	7	3146.76394849785	52425	..	..	..
MHL	2011	10	3177.63858364116	52542	4.05	..	..
MHL	2012	12.5	3279.96359972417	52663	..	..	..
MHL	2013	14	3365.46541708746	52793	..	..	..
MHL	2014	16.8	3333.3610463618	52898	..	..	..
MHL	2015	19.282441803511	3315.19293500707	52994	..	..	..
MRT	1990	0	1018.27052039406	2030140	6.04	57.094	59.698
MRT	1991	..	1009.10876654537	2085202	5.991	57.288	59.937
MRT	1992	..	1001.02075616179	2141445	5.939	57.465	60.17
MRT	1993	..	1031.7071011952	2199791	5.883	57.631	60.4
MRT	1994	..	972.880754408054	2261403	5.825	57.789	60.628
MRT	1995	..	1038.26411975344	2327075	5.765	57.937	60.849
MRT	1996	..	1066.51936749451	2397245	5.703	58.068	61.053
MRT	1997	0.00417252732901087	992.595531345544	2471598	5.64	58.179	61.232
MRT	1998	0.0405947949353934	989.103322251003	2549223	5.576	58.271	61.385
MRT	1999	0.118464463622525	1033.13925934996	2628803	5.514	58.348	61.513
MRT	2000	0.192031462434805	998.106967953895	2709359	5.453	58.422	61.626
MRT	2001	0.261448551967195	988.470248312813	2790729	5.394	58.506	61.733
MRT	2002	0.363229414608579	966.472927649456	2873228	5.337	58.611	61.847
MRT	2003	0.424004895843197	995.194650546284	2957117	5.283	58.744	61.977
MRT	2004	0.481470438230954	1022.75037037495	3042823	5.232	58.912	62.129
MRT	2005	0.669966474877597	1083.19527441262	3130720	5.183	59.117	62.308
MRT	2006	0.97966125273203	1251.63016374212	3220653	5.139	59.359	62.513
MRT	2007	1.43361319586788	1251.15437699274	3312665	5.097	59.631	62.738
MRT	2008	1.87	1229.45438685399	3407541	5.059	59.919	62.976
MRT	2009	2.28	1182.37837016932	3506288	5.021	60.215	63.222
MRT	2010	4	1203.38366252431	3609543	4.983	60.506	63.469
MRT	2011	4.5	1223.34460125276	3717672	4.942	60.78	63.711
MRT	2012	5	1256.20196971185	3830239	4.897	61.029	63.944
MRT	2013	6.2	1293.55548551849	3946170	4.848	61.25	64.165
MRT	2014	10.7	1326.15865461139	4063920	4.794	61.44	64.372
MRT	2015	15.199126690825	1306.64958344716	4182341	4.736	61.601	64.564
MUS	1990	0	3707.85678044001	1058775	2.32	65.6	73.4
MUS	1991	..	3830.7413227819	1070266	2.3	66.2	73.9
MUS	1992	..	4026.89230367839	1084441	2.37	66.4	73.9
MUS	1993	..	4181.67106303697	1097374	2.21	66.4	74
MUS	1994	..	4294.08812067805	1112846	2.25	66.5	74
MUS	1995	..	4439.86281298095	1122457	2.14	66.56	74.28
MUS	1996	0.183769157934715	4640.25302541719	1133996	2.12	66.44	74.4
MUS	1997	0.475629192563235	4843.14424524771	1148284	2.04	66.6	74.4
MUS	1998	2.56527996182863	5083.42333885946	1160421	1.97	66.9	74.5
MUS	1999	4.65221322700348	5150.24990923686	1175267	2.05	67.4	74.7
MUS	2000	7.28153511499385	5560.23464877619	1186873	1.99	68.2	75.3
MUS	2001	8.78090401892036	5658.44969158121	1196287	1.91	68.4	75.3
MUS	2002	10.252624671916	5738.05597447947	1204621	1.94	68.6	75.5
MUS	2003	12.1871062041308	5905.00121337216	1213370	1.87	68.7733333333333	75.6366666666667
MUS	2004	13.6890885885342	6205.25319645813	1221003	1.92	68.9466666666667	75.7733333333333
MUS	2005	15.1722287524914	6245.19695733021	1228254	1.88	69.12	75.91
MUS	2006	16.7	6746.88662255439	1233996	1.77	69.12	75.91
MUS	2007	20.22	7100.86182329714	1239630	1.74	69.2	76.11
MUS	2008	21.81	7456.36924572353	1244121	1.67	69.2	76.11
MUS	2009	22.51	7683.12492469643	1247429	1.59	69.38	76.56
MUS	2010	28.33	8000.37643182154	1250400	1.57	69.46	76.65
MUS	2011	34.95	8313.27125393119	1252404	1.55	69.74	76.97
MUS	2012	35.42	8580.08564924831	1255882	1.54	70.4	77.5
MUS	2013	40.116825135	8848.88703200817	1258653	1.44	70.7	77.5
MUS	2014	44.8032753683379	9163.63335427008	1260934	1.43	70.97	77.58
MUS	2015	50.1393184766711	9468.94070050164	1262605	1.36	71.08	77.79
MEX	1990	0	7498.68419232121	85357874	3.47	67.905	73.831
MEX	1991	0.00588069493112912	7661.48604490153	87071512	3.369	68.37	74.153
MEX	1992	0.0173078098676624	7782.47220767025	88828310	3.273	68.839	74.47
MEX	1993	0.0283050415762566	7940.14404409002	90600453	3.182	69.311	74.778
MEX	1994	0.0433391667851826	8174.69191596524	92349147	3.097	69.778	75.079
MEX	1995	0.102564189852775	7522.22174336827	94045579	3.018	70.231	75.374
MEX	1996	0.20040628032987	7893.90732544822	95687452	2.946	70.655	75.665
MEX	1997	0.627311539559522	8296.16575535253	97281739	2.88	71.043	75.951
MEX	1998	1.26578327821238	8588.6377414132	98821456	2.821	71.388	76.233
MEX	1999	1.85743622125093	8694.98718872068	100300579	2.766	71.689	76.507
MEX	2000	5.08138415338066	8997.43350230947	101719673	2.716	71.949	76.768
MEX	2001	7.0380231165045	8843.90104681886	103067068	2.669	72.173	77.012
MEX	2002	11.9	8731.21990887337	104355608	2.623	72.373	77.235
MEX	2003	12.9	8749.77792344855	105640453	2.579	72.558	77.436
MEX	2004	14.1	8977.657706288	106995583	2.536	72.735	77.615
MEX	2005	17.21	9059.81037041039	108472228	2.495	72.906	77.777
MEX	2006	19.52	9327.73608057706	110092378	2.456	73.071	77.927
MEX	2007	20.81	9392.68699251807	111836346	2.421	73.228	78.071
MEX	2008	21.71	9347.52415914827	113661809	2.391	73.378	78.215
MEX	2009	26.34	8712.14048552857	115505228	2.364	73.522	78.363
MEX	2010	31.05	9016.45781179769	117318941	2.341	73.668	78.518
MEX	2011	37.1762954125184	9207.72919942721	119090017	2.318	73.818	78.681
MEX	2012	39.75	9405.8130452762	120828307	2.295	73.977	78.849
MEX	2013	43.46	9400.32200001518	122535969	2.27	74.146	79.019
MEX	2014	44.39	9536.60031993751	124221600	2.243	74.326	79.191
MEX	2015	57.4310429923633	9717.89842992014	125890949	2.215	74.516	79.365
FSM	1990	0	2361.38650422257	96331	4.958	65.661	66.761
FSM	1991	..	2473.40607947508	98799	4.882	65.775	66.872
FSM	1992	..	2506.23133047285	101413	4.82	65.889	66.983
FSM	1993	..	2644.51563694383	103934	4.766	66.004	67.094
FSM	1994	..	2577.72640758689	106057	4.716	66.118	67.205
FSM	1995	..	2721.86231491821	107556	4.664	66.23	67.316
FSM	1996	0.278037794604213	2617.98966744343	108344	4.608	66.336	67.426
FSM	1997	0.5706768449723	2455.6082009246	108502	4.544	66.436	67.534
FSM	1998	1.8587187851414	2534.35559448518	108238	4.471	66.529	67.644
FSM	1999	2.79759406910057	2579.48168120228	107816	4.39	66.618	67.755
FSM	2000	3.73486213690137	2706.82954206421	107432	4.3	66.705	67.874
FSM	2001	4.66052719883673	2760.98494399962	107165	4.204	66.799	68.003
FSM	2002	5.57009970478472	2782.27325811676	106983	4.105	66.902	68.145
FSM	2003	9.23250210039423	2840.87394410679	106816	4.007	67.015	68.301
FSM	2004	11.0178673081514	2758.10425441164	106577	3.912	67.137	68.468
FSM	2005	11.8813690993008	2824.93040815082	106196	3.823	67.259	68.644
FSM	2006	12.7503392500979	2834.90563100836	105684	3.739	67.374	68.824
FSM	2007	13.6211327333981	2795.30174172956	105078	3.661	67.472	69.002
FSM	2008	14.49	2749.00660466146	104478	3.589	67.55	69.174
FSM	2009	15.35	2795.22639189605	103960	3.522	67.609	69.338
FSM	2010	20	2861.77134805435	103616	3.46	67.653	69.493
FSM	2011	22.8	2961.78722819498	103468	3.402	67.691	69.641
FSM	2012	25.9744230029883	2901.88146811042	103503	3.347	67.733	69.785
FSM	2013	27.8	2784.55791433293	103702	3.294	67.785	69.929
FSM	2014	29.65	2716.32262627632	104015	3.243	67.851	70.073
FSM	2015	31.501081275309	2838.86966486719	104433	3.194	67.932	70.217
MEA	1990	0.00194768770296988	4951.99199676053	255989130	4.92133663145268	63.8201180174564	67.818961322811
MEA	1991	..	5029.44640414516	262659662	4.70890963271095	64.5635538224319	68.2562364562566
MEA	1992	..	5175.01024596547	267020622	4.51085608873046	65.1299424791806	68.6346586167621
MEA	1993	..	5200.08999228292	273204804	4.30346611281755	65.6885070095403	69.0510404675918
MEA	1994	..	5223.36852275998	279279333	4.10380467677264	66.1625914012402	69.450026921514
MEA	1995	0.0370977715987955	5235.32260832488	286917385	3.90722153630288	66.6031134984908	69.8557637112742
MEA	1996	0.0842000371309337	5368.30220031561	292934005	3.73398644985798	66.9725305707241	70.2331969487061
MEA	1997	0.227582409550917	5434.90542675285	298982946	3.57636119963561	67.287758387695	70.5844098766138
MEA	1998	0.485759874708495	5567.86067895076	305001541	3.43434489333792	67.5874415006984	70.9150981651167
MEA	1999	0.917880993390595	5559.085034973	311053183	3.30845280393917	67.8902286244503	71.2237124022777
MEA	2000	1.69233668561765	5764.2058965294	317129227	3.20106364189631	68.1689325321928	71.5276913345491
MEA	2001	2.08548243989143	5725.07061321247	323196354	3.11066212967475	68.4465568189946	71.8187966500175
MEA	2002	3.77217696185062	5711.59304595238	329289435	3.03540910071329	68.6925431123646	72.1061497109642
MEA	2003	5.14974822039323	5911.15053433584	335522845	2.97570283711117	68.9298482065386	72.3940154631992
MEA	2004	8.43491213227966	6264.6093922482	342046777	2.92567813686481	69.164523823145	72.6922252669331
MEA	2005	9.83757484920484	6451.70765738061	348956287	2.88838126006978	69.3900937299603	72.9722499659113
MEA	2006	11.8547442202769	6697.66956786532	356287693	2.86773685298508	69.6226537454893	73.2547196993977
MEA	2007	15.0759003361455	6892.97489528554	363996317	2.85874575498758	69.84861981678	73.5125111745435
MEA	2008	18.7529952901362	7046.01882868534	371999662	2.86090767965663	70.0790397517872	73.7624293294672
MEA	2009	21.6184156541854	6933.16079308517	380192587	2.86811008140707	70.3158640623573	73.9851281175309
MEA	2010	24.8726792271827	7126.77193263835	388376106	2.87787844846376	70.540073355929	74.1880367079031
MEA	2011	27.8359589419533	7234.3960656151	396573248	2.88121075974661	70.7623893065778	74.3700394680172
MEA	2012	31.6111871157586	7363.62521352804	404783020	2.8794201180243	70.9794772878097	74.5545779071951
MEA	2013	35.3283433995492	7410.03312958947	412953000	2.86676563917706	71.2012547755629	74.749157519656
MEA	2014	40.2402167124595	7476.89426100287	421030035	2.84502535925731	71.4086808832931	74.947127127361
MEA	2015	44.4072702529112	7523.60791131852	428974903	2.8133378836375	71.6047710805032	75.1474199357495
MNA	1990	0	2833.85441576238	227903820	4.92307621196022	63.0791081215712	67.2789930459511
MNA	1991	..	2727.71758749232	233582274	4.70389739133365	63.8703824972435	67.7158138912737
MNA	1992	..	2783.29283606119	239062651	4.48392458379004	64.5417149089509	68.1338585577306
MNA	1993	..	2796.39557180635	244395451	4.26865183139403	65.1183804302618	68.5406417116899
MNA	1994	0.00287994500999091	2777.50038718665	249660649	4.06281603897469	65.6093421117453	68.939498075432
MNA	1995	0.0133790337012457	2790.16722227579	254918217	3.87080485387437	66.0288144729977	69.3299921478405
MNA	1996	0.0263282600400779	2896.29224748547	260190124	3.69417046462662	66.3921167142112	69.7081354630287
MNA	1997	0.0752411773509776	2930.0933721359	265463944	3.53441569447975	66.7163565113534	70.0673911923499
MNA	1998	0.159506092963405	3064.33554884273	270672291	3.39167736956527	67.0159344119267	70.4048417725211
MNA	1999	0.417799313790012	3138.18222079518	275840061	3.26724164581836	67.3010218144836	70.7224042808224
MNA	2000	0.841835779120211	3212.54247525864	280955290	3.16212363304728	67.5763954192794	71.0259340255714
MNA	2001	1.14349303434931	3226.47026376457	286016125	3.07472592484337	67.843197192412	71.3231749185098
MNA	2002	2.82317480570718	3278.39426048003	291051001	3.00259988400095	68.0957222420746	71.6208784916696
MNA	2003	4.06108744486718	3311.59339423615	296114536	2.9446400817407	68.3326799450716	71.9225463278502
MNA	2004	7.50021878155386	3514.97455298892	301278295	2.89900898511961	68.5579309103866	72.2290672684012
MNA	2005	8.62318445288037	3611.13051121626	306595214	2.86707426721788	68.7761824416187	72.5345217208847
MNA	2006	9.99336680746992	3741.79340986351	312079307	2.85159858981936	68.992172518845	72.8303980791718
MNA	2007	11.9482906027904	3897.36293800292	317721161	2.84970629298614	69.206917348454	73.1074943718482
MNA	2008	15.0734935327237	3959.95045279757	323531149	2.85990349497555	69.4200836933825	73.3584449439414
MNA	2009	17.7876099355422	3990.06466107965	329488935	2.87747882857675	69.6336151947636	73.5828400208917
MNA	2010	20.7333035221605	4122.74486759566	335581557	2.89679804344702	69.8485435007099	73.7842037422291
MNA	2011	23.0204479366452	4008.62951144851	341822043	2.91075650456825	70.0670440377127	73.971911939402
MNA	2012	26.2741709603317	4047.98793854302	348195697	2.91626388803552	70.2880483861125	74.1564578856968
MNA	2013	29.8061155579171	4038.41848549055	354641044	2.91063211551096	70.5084536369036	74.3462539667795
MNA	2014	34.8392581629025	4049.322406458	361077997	2.89214524209251	70.7236545284768	74.5431292311461
MNA	2015	39.1394850554804	4016.68743233473	367449306	2.86215151360216	70.9307787074275	74.7477593940318
MIC	1990	0	2084.29671370556	3898295566	3.37829326956536	62.2958071185678	66.0851330738549
MIC	1991	..	2066.6511731598	3966983593	3.25985749375245	62.5225908452321	66.3421847630064
MIC	1992	..	2043.2516700001	4033694107	3.14560383529226	62.7018291305268	66.535510915508
MIC	1993	0.00583238321985655	2066.65082954421	4099176795	3.03471174830992	62.8236943863522	66.7697709435534
MIC	1994	0.0137258768362969	2081.74757586071	4163965335	2.94185187866399	63.0111201282054	67.0562064653656
MIC	1995	0.0396592248606436	2127.01872529367	4228251983	2.85927777048462	63.2743564190135	67.3211569324857
MIC	1996	0.0845772951505144	2195.8176760351	4292242496	2.78913629439127	63.5884781821044	67.6277685874722
MIC	1997	0.168355263921423	2266.34640163519	4356099751	2.72803142238895	63.9330097553048	67.9405007893289
MIC	1998	0.384861810445493	2275.53089735884	4419076905	2.68245064923416	64.2514784518688	68.2344566521842
MIC	1999	0.759493044192367	2320.17182256876	4480561195	2.63960502213321	64.5357877760469	68.5000101085176
MIC	2000	1.53001603766517	2422.17017331335	4541041198	2.6045646356477	64.8396275241456	68.7935905920294
MIC	2001	2.18089753622361	2477.02622380353	4600227196	2.57505274497893	65.1650889443504	69.085814677188
MIC	2002	3.71174624261026	2557.47650191521	4658465586	2.5518233313002	65.4789752555024	69.3674232215118
MIC	2003	4.88590417961456	2662.54026019268	4716457496	2.52827866997489	65.7943603854055	69.6641838166312
MIC	2004	6.26657689473147	2842.79195682359	4774222573	2.50769140337928	66.114964780342	69.9830895585705
MIC	2005	7.43011611315668	3005.85196984283	4831970102	2.4832832188873	66.4114289712788	70.2903156377334
MIC	2006	9.11864872507768	3210.62269538497	4889432780	2.46386863858857	66.7462927522832	70.6295606575601
MIC	2007	11.9268155700697	3448.72874049226	4946553085	2.44824488534007	67.0598057809615	70.9673219318377
MIC	2008	14.780280996232	3603.57485131136	5004104587	2.4340503770512	67.3513604387921	71.2860706510236
MIC	2009	17.6982321079007	3649.78361242209	5062605505	2.4165505720199	67.6613478788156	71.6232516791112
MIC	2010	21.6523756043459	3876.34429544125	5121807824	2.39935832114407	67.9359043242543	71.9313841767105
MIC	2011	24.7940917762341	4066.87862830758	5181847962	2.38278546623563	68.2174264098496	72.2491106282104
MIC	2012	28.2700039180814	4230.02263090731	5242597655	2.37221164031412	68.4694038250385	72.5309056312181
MIC	2013	31.22103523258	4396.79528619005	5304029982	2.35980914549286	68.7108229136062	72.8040745858284
MIC	2014	34.8605599137774	4543.4548719495	5365538848	2.34996577071235	68.9237872760258	73.0462854961283
MIC	2015	38.64313245807	4668.64684962966	5426786956	2.33906131133627	69.1354788170006	73.2715215306001
MDA	1990	0	..	3696000	2.414	64.092	71.008
MDA	1991	..	..	3704000	2.309	63.945	71.012
MDA	1992	..	..	3706000	2.199	63.722	70.945
MDA	1993	..	..	3701000	2.093	63.469	70.845
MDA	1994	0.000825390856962057	..	3691000	1.994	63.217	70.733
MDA	1995	0.00345721694036301	1086.93603328742	3675099	1.901	63.001	70.641
MDA	1996	0.00464390102546622	1025.10658557064	3667748	1.811	62.853	70.594
MDA	1997	0.0281288083769467	1045.85165822723	3654208	1.719	62.779	70.602
MDA	1998	0.260818205679814	977.824995511346	3652732	1.623	62.783	70.67
MDA	1999	0.600695268731841	946.374187401233	3647001	1.527	62.866	70.797
MDA	2000	1.28284641670022	968.288176681114	3639592	1.435	63.012	70.964
MDA	2001	1.48781295215565	1029.6537646372	3631462	1.354	63.195	71.14
MDA	2002	3.78724279887342	1112.5401927953	3623062	1.291	63.387	71.301
MDA	2003	7.40754458415897	1189.31217378208	3612874	1.247	63.569	71.436
MDA	2004	10.629390841654	1280.48591638802	3603945	1.224	63.739	71.551
MDA	2005	14.6302704551796	1379.87561746639	3595187	1.219	63.916	71.681
MDA	2006	19.6206477051634	1450.13431499639	3585209	1.227	64.127	71.874
MDA	2007	20.45	1497.10382581433	3576910	1.242	64.398	72.166
MDA	2008	23.39	1616.95279003258	3570108	1.256	64.739	72.569
MDA	2009	27.5	1521.85557085956	3565604	1.268	65.14	73.074
MDA	2010	32.3	1631.53583179532	3562045	1.274	65.577	73.641
MDA	2011	38	1743.48807670045	3559986	1.273	66.013	74.219
MDA	2012	43.37	1731.51079758455	3559519	1.269	66.411	74.749
MDA	2013	60	1894.78010906573	3558566	1.263	66.747	75.188
MDA	2014	67	1986.94062002496	3556397	1.256	67.009	75.522
MDA	2015	69	1980.26741236966	3554108	1.248	67.2	75.751
MCO	1990	0	..	29439	..	..	..
MCO	1991	..	..	29624	..	..	..
MCO	1992	..	..	29863	..	..	..
MCO	1993	..	..	30138	..	..	..
MCO	1994	..	..	30427	..	..	..
MCO	1995	..	..	30691	..	..	..
MCO	1996	..	..	30967	..	..	..
MCO	1997	..	..	31251	..	..	..
MCO	1998	..	..	31523	..	..	..
MCO	1999	..	..	31800	..	..	..
MCO	2000	42.1848634460346	..	32082	..	..	..
MCO	2001	46.6461423640265	..	32360	..	..	..
MCO	2002	48.0471171729696	..	32629	..	..	..
MCO	2003	49.4911689195459	..	32933	..	..	..
MCO	2004	52.4901966838546	..	33314	..	..	..
MCO	2005	55.4648260561427	..	33793	..	..	..
MCO	2006	61.4760397135217	..	34408	..	..	..
MCO	2007	64.3776824034335	..	35111	..	..	..
MCO	2008	67.25	..	35853	..	..	..
MCO	2009	70.1	..	36534	..	..	..
MCO	2010	75	144246.368774966	37094	..	..	..
MCO	2011	80.3	..	37497	..	..	..
MCO	2012	87	..	37783	..	..	..
MCO	2013	90.7	..	37971	..	..	..
MCO	2014	92.4	..	38132	..	..	..
MCO	2015	93.3633020180933	..	38307	..	..	..
MNG	1990	0	1761.2173863106	2184145	4.052	57.798	62.861
MNG	1991	..	1583.61799473159	2217918	3.746	57.978	63.124
MNG	1992	..	1420.64361176887	2243502	3.451	58.147	63.324
MNG	1993	..	1363.65346773654	2263200	3.18	58.331	63.481
MNG	1994	..	1382.19592800089	2280496	2.941	58.539	63.616
MNG	1995	0.00881122479549147	1459.10628366092	2298039	2.738	58.774	63.769
MNG	1996	0.0181607493256454	1479.78784984085	2316567	2.57	59.03	63.987
MNG	1997	0.112742553679548	1524.86010415389	2335695	2.43	59.295	64.3
MNG	1998	0.145810541501754	1562.4805565263	2355590	2.312	59.561	64.724
MNG	1999	0.508471559914475	1596.51170986498	2376162	2.216	59.826	65.258
MNG	2000	1.25565200358112	1600.4794839922	2397436	2.143	60.09	65.882
MNG	2001	1.65323823906982	1632.52467477292	2419776	2.096	60.354	66.561
MNG	2002	2.0395726034818	1693.08113756829	2443659	2.076	60.622	67.249
MNG	2003	..	1792.87316802072	2469286	2.083	60.9	67.907
MNG	2004	..	1961.49189295871	2496832	2.112	61.191	68.518
MNG	2005	..	2079.11237039914	2526446	2.165	61.504	69.079
MNG	2006	..	2229.15453500815	2558012	2.239	61.849	69.602
MNG	2007	9	2425.68184001699	2591670	2.331	62.228	70.11
MNG	2008	9.8	2604.92891547148	2628131	2.434	62.635	70.615
MNG	2009	10	2533.17573698752	2668289	2.539	63.061	71.116
MNG	2010	10.2	2650.35364830438	2712650	2.637	63.488	71.601
MNG	2011	12.4999911084745	3053.61226793293	2761516	2.716	63.897	72.053
MNG	2012	16.4	3365.57197529809	2814226	2.774	64.269	72.457
MNG	2013	17.699984237	3685.74784533092	2869107	2.805	64.594	72.806
MNG	2014	19.9424474349209	3901.86660444895	2923896	2.811	64.867	73.099
MNG	2015	22.5	3923.62846916544	2976877	2.793	65.091	73.342
MNE	1990	..	..	606372	2.078	71.298	77.746
MNE	1991	..	..	607105	2.063	71.347	77.832
MNE	1992	..	..	608516	2.046	71.347	77.812
MNE	1993	..	..	610170	2.025	71.293	77.68
MNE	1994	..	..	611389	2.002	71.191	77.446
MNE	1995	..	..	611712	1.977	71.051	77.142
MNE	1996	..	..	611003	1.951	70.89	76.812
MNE	1997	..	5014.10719462751	609520	1.927	70.731	76.508
MNE	1998	..	5275.88106684506	607662	1.906	70.598	76.268
MNE	1999	..	4793.04983101462	606001	1.888	70.504	76.11
MNE	2000	..	4950.21951950929	604950	1.875	70.464	76.034
MNE	2001	..	4984.56761726882	607389	1.865	70.483	76.018
MNE	2002	..	5059.15490891324	609828	1.858	70.557	76.032
MNE	2003	..	5164.10298071371	612267	1.852	70.68	76.055
MNE	2004	25.3500686036232	5383.12039088782	613353	1.847	70.854	76.088
MNE	2005	27.1	5599.87736820172	614261	1.84	71.084	76.152
MNE	2006	28.9	6072.03417273948	615025	1.832	71.375	76.277
MNE	2007	30.8	6476.59479069289	615875	1.82	71.72	76.484
MNE	2008	32.9	6932.07235770195	616969	1.805	72.108	76.779
MNE	2009	35.1	6516.35737115634	618294	1.787	72.524	77.152
MNE	2010	37.5	6682.28115774575	619428	1.767	72.945	77.575
MNE	2011	35.6115412460109	6890.77306103117	620079	1.745	73.348	78.012
MNE	2012	56.8387825490631	6697.44638112011	620601	1.725	73.717	78.426
MNE	2013	60.31	6928.37452627749	621207	1.706	74.04	78.786
MNE	2014	61	7045.11611660676	621810	1.69	74.313	79.081
MNE	2015	68.1195810359317	7279.88886020374	622159	1.677	74.537	79.308
MAR	1990	0	1720.78048670646	24879136	4.057	63.118	66.318
MAR	1991	..	1811.40161765356	25336862	3.903	63.601	66.872
MAR	1992	..	1741.92088835927	25791494	3.75	64.031	67.367
