countryCode	year	sex	laborForcePartipation	pctAdvancedEdu	pctBasicEdu	lifeExpect	literacyRate
PSE	2012	Female	17.4090003967285	86.4395980834961	69.9546966552734	74.687	93.5653762817383
PSE	2013	Female	17.2849998474121	87.1036987304688	69.7837982177734	74.868	94.126091003418
PSE	2014	Female	18.1189994812012	88.8350982666016	72.2684020996094	75.055	94.4072875976563
PSE	2015	Female	19.0380001068115	89.2975006103516	72.5267028808594	75.247	94.8537673950195
PSE	2016	Female	19.2490005493164	88.1552963256836	71.6583023071289	75.442	95.2079086303711
WLD	1990	Female	51.379113765679	..	..	67.7291649000615	69.04696
WLD	1991	Female	51.4589432873477	..	..	67.927785024374	69.73072
WLD	1992	Female	51.5000752448775	..	..	68.0947345135531	70.14154
WLD	1993	Female	51.3831299542288	..	..	68.2564161598849	70.52319
WLD	1994	Female	51.4843328997136	..	..	68.5043117100968	70.96518
WLD	1995	Female	51.3824760122665	..	..	68.6904153614071	71.42038
WLD	1996	Female	51.3402291065104	..	..	68.9553657533951	71.90859
WLD	1997	Female	51.3241525504487	..	..	69.2269001072224	74.62926
WLD	1998	Female	51.2408762095747	..	..	69.4652034537655	75.77947
WLD	1999	Female	51.3088850051702	..	..	69.6714513336705	76.17585
WLD	2000	Female	51.2167339440782	..	..	69.931885112691	76.39842
WLD	2001	Female	51.1262255918125	..	..	70.2053815064963	76.75212
WLD	2002	Female	51.0999022336745	..	..	70.4502714113195	77.11524
WLD	2003	Female	51.0409230745325	..	..	70.7048082233455	77.65762
WLD	2004	Female	51.0371857649796	..	..	71.0378113841635	78.19473
WLD	2005	Female	51.1053121034751	..	..	71.3075982576609	77.77257
WLD	2006	Female	50.8113731800627	..	..	71.6447846128226	78.36676
WLD	2007	Female	50.4821736983728	..	..	71.9680579257552	78.96324
WLD	2008	Female	50.1467584247651	..	..	72.2606006279337	79.31416
WLD	2009	Female	49.8244998381102	..	..	72.5897429908955	79.74304
WLD	2010	Female	49.3451828877248	..	..	72.8763338201983	80.4911
WLD	2011	Female	49.1325640128234	..	..	73.1794613597188	80.75708
WLD	2012	Female	48.9626847837693	..	..	73.4272255158705	81.45047
WLD	2013	Female	48.9305852176627	..	..	73.6804044810868	81.62854
WLD	2014	Female	48.8534478846481	..	..	73.9240809324356	82.06664
WLD	2015	Female	48.794114542009	..	..	74.0859669961352	82.32532
WLD	2016	Female	48.8811972002804	..	..	74.2612069818125	82.65819
YEM	1990	Female	16.8320007324219	..	..	59.31	..
YEM	1991	Female	16.7929992675781	..	..	59.648	..
YEM	1992	Female	16.7609996795654	..	..	59.946	..
YEM	1993	Female	16.806999206543	..	..	60.22	..
YEM	1994	Female	16.8479995727539	..	..	60.479	17.0595607757568
YEM	1995	Female	17.761999130249	..	..	60.729	..
YEM	1996	Female	18.7070007324219	..	..	60.968	..
YEM	1997	Female	19.6909999847412	..	..	61.195	..
YEM	1998	Female	20.7169990539551	..	..	61.41	..
YEM	1999	Female	21.7859992980957	..	..	61.619	..
YEM	2000	Female	20.371000289917	..	..	61.835	..
YEM	2001	Female	19.0279998779297	..	..	62.068	..
YEM	2002	Female	17.7600002288818	..	..	62.325	..
YEM	2003	Female	16.5639991760254	..	..	62.609	..
YEM	2004	Female	15.4359998703003	..	..	62.919	..
YEM	2005	Female	14.3780002593994	..	..	63.25	..
YEM	2006	Female	13.3870000839233	..	..	63.594	..
YEM	2007	Female	12.4619998931885	..	..	63.939	..
YEM	2008	Female	11.6000003814697	..	..	64.274	..
YEM	2009	Female	10.7969999313354	..	..	64.594	..
YEM	2010	Female	10.048999786377	94.3099975585938	37.1399993896484	64.895	..
YEM	2011	Female	8.84799957275391	..	..	65.178	..
YEM	2012	Female	7.80000019073486	..	..	65.445	..
YEM	2013	Female	6.88399982452393	..	..	65.702	..
YEM	2014	Female	6.08400011062622	90.7509994506836	55.5730018615723	65.949	..
YEM	2015	Female	6.13299989700317	..	..	66.188	..
YEM	2016	Female	6.1710000038147	..	..	66.421	..
ZMB	1990	Female	73.8330001831055	..	..	47.437	57.3577194213867
ZMB	1991	Female	73.7839965820313	..	..	46.831	..
ZMB	1992	Female	73.7119979858398	..	..	46.295	..
ZMB	1993	Female	73.6859970092773	..	..	45.845	..
ZMB	1994	Female	73.5599975585938	..	..	45.502	..
ZMB	1995	Female	73.5149993896484	..	..	45.287	..
ZMB	1996	Female	73.5110015869141	..	..	45.214	..
ZMB	1997	Female	73.4960021972656	..	..	45.286	..
ZMB	1998	Female	73.4589996337891	..	..	45.504	..
ZMB	1999	Female	73.4560012817383	..	..	45.873	59.802848815918
ZMB	2000	Female	73.4509963989258	..	..	46.4	..
ZMB	2001	Female	73.5080032348633	..	..	47.091	..
ZMB	2002	Female	73.5469970703125	..	..	47.936	61.8392791748047
ZMB	2003	Female	73.5899963378906	..	..	48.917	..
ZMB	2004	Female	73.625	..	..	50.019	..
ZMB	2005	Female	73.6539993286133	..	..	51.237	..
ZMB	2006	Female	73.1650009155273	..	..	52.575	..
ZMB	2007	Female	72.661003112793	..	..	54.014	51.7869682312012
ZMB	2008	Female	72.1439971923828	..	..	55.517	..
ZMB	2009	Female	71.6100006103516	..	..	57.039	..
ZMB	2010	Female	71.0599975585938	..	..	58.52	77.7466430664063
ZMB	2011	Female	70.5429992675781	..	..	59.904	..
ZMB	2012	Female	70.0210037231445	..	..	61.153	..
ZMB	2013	Female	70.0559997558594	..	..	62.243	..
ZMB	2014	Female	70.0839996337891	..	..	63.158	..
ZMB	2015	Female	70.0999984741211	..	..	63.898	..
ZMB	2016	Female	70.1279983520508	..	..	64.482	..
ZWE	1990	Female	67.7610015869141	..	..	61.085	..
ZWE	1991	Female	67.7620010375977	..	..	59.914	..
ZWE	1992	Female	67.6539993286133	..	..	58.534	78.5170211791992
ZWE	1993	Female	67.6050033569336	..	..	57.005	..
ZWE	1994	Female	67.6029968261719	..	..	55.386	..
ZWE	1995	Female	67.5479965209961	..	..	53.728	..
ZWE	1996	Female	67.515998840332	..	..	52.076	..
ZWE	1997	Female	67.4309997558594	..	..	50.481	..
ZWE	1998	Female	65.802001953125	..	..	49.008	..
ZWE	1999	Female	64.1110000610352	..	..	47.725	..
ZWE	2000	Female	66.8119964599609	..	..	46.701	..
ZWE	2001	Female	69.5230026245117	..	..	45.985	..
ZWE	2002	Female	72.1660003662109	..	..	45.588	..
ZWE	2003	Female	74.6999969482422	..	..	45.511	..
ZWE	2004	Female	77.088996887207	..	..	45.768	..
ZWE	2005	Female	77.0849990844727	..	..	46.389	..
ZWE	2006	Female	77.1320037841797	..	..	47.399	..
ZWE	2007	Female	77.181999206543	..	..	48.755	..
ZWE	2008	Female	77.2350006103516	..	..	50.386	..
ZWE	2009	Female	77.2949981689453	..	..	52.209	..
ZWE	2010	Female	77.3600006103516	..	..	54.125	..
ZWE	2011	Female	77.4909973144531	94.9280014038086	88.2524032592773	56.033	80.0656585693359
ZWE	2012	Female	77.6969985961914	..	..	57.848	..
ZWE	2013	Female	77.8629989624023	..	..	59.494	..
ZWE	2014	Female	78.0100021362305	..	..	60.911	88.2838287353516
ZWE	2015	Female	78.1139984130859	..	..	62.05	..
ZWE	2016	Female	78.2089996337891	..	..	62.898	..
AFG	1990	Male	86.6750030517578	48.89	..	..	..
AFG	1991	Male	49.638	..	86.6520004272461	..	..
AFG	1992	Male	..	..	50.323	86.6110000610352	..
AFG	1993	Male	..	..	..	50.941	86.5530014038086
AFG	1994	Male	..	86.4800033569336	..	..	51.497
AFG	1995	Male	86.3960037231445	51.999	..	..	..
AFG	1996	Male	52.465	..	86.3899993896484	..	..
AFG	1997	Male	..	..	52.918	86.4059982299805	..
AFG	1998	Male	..	..	..	53.379	86.4369964599609
AFG	1999	Male	..	86.4769973754883	..	..	53.861
AFG	2000	Male	86.5220031738281	54.376	..	..	..
AFG	2001	Male	54.929	..	86.6360015869141	..	..
AFG	2002	Male	..	..	55.515	86.7600021362305	..
AFG	2003	Male	..	..	..	56.121	86.8850021362305
AFG	2004	Male	..	87.0019989013672	..	..	56.74
AFG	2005	Male	87.1019973754883	57.359	..	..	..
AFG	2006	Male	57.964	..	87.0009994506836	..	..
AFG	2007	Male	..	..	58.543	86.8929977416992	..
AFG	2008	Male	..	..	..	59.086	86.7789993286133
AFG	2009	Male	..	86.6600036621094	..	..	59.589
AFG	2010	Male	86.5449981689453	60.054	..	..	..
AFG	2011	Male	60.484	..	86.5319976806641	45.4170989990234	..
AFG	2012	Male	..	..	60.892	86.5410003662109	..
AFG	2013	Male	..	..	..	61.286	86.5739974975586
AFG	2014	Male	..	86.6330032348633	..	..	61.67
AFG	2015	Male	86.7149963378906	62.046	..	..	..
AFG	2016	Male	62.412	..	86.7170028686523	..	..
ALB	1990	Male	74.4160003662109	69.07	..	..	..
ALB	1991	Male	69.017	..	74.8479995727539	..	..
ALB	1992	Male	..	..	68.997	74.8270034790039	..
ALB	1993	Male	..	..	..	69.037	74.6309967041016
ALB	1994	Male	..	74.2799987792969	..	..	69.15
ALB	1995	Male	73.6800003051758	69.347	..	..	..
ALB	1996	Male	69.631	..	73.6589965820313	..	..
ALB	1997	Male	..	..	69.982	74.1259994506836	..
ALB	1998	Male	..	..	..	70.376	74.0630035400391
ALB	1999	Male	..	73.7890014648438	..	..	70.797
ALB	2000	Male	73.5999984741211	71.215	..	..	..
ALB	2001	Male	71.6	..	73.0599975585938	99.1876068115234	..
ALB	2002	Male	..	..	71.937	72.5960006713867	..
ALB	2003	Male	..	..	..	72.223	71.0339965820313
ALB	2004	Male	..	69.4570007324219	..	..	72.461
ALB	2005	Male	67.9020004272461	72.678	..	..	..
ALB	2006	Male	72.911	..	66.5100021362305	..	..
ALB	2007	Male	79.1877975463867	42.3283004760742	73.192	65.2190017700195	..
ALB	2008	Male	48.6352005004883	97.3061981201172	78.9040985107422	73.539	64.0100021362305
ALB	2009	Male	..	64.2919998168945	50.4645004272461	81.301399230957	73.95
ALB	2010	Male	62.984001159668	74.404	..	51.6170997619629	77.9699020385742
ALB	2011	Male	74.867	74.5169982910156	64.411003112793	98.0081634521484	55.3595008850098
ALB	2012	Male	73.0643005371094	52.6262016296387	75.299	66.1169967651367	98.3526077270508
ALB	2013	Male	46.4828987121582	..	73.4274978637695	75.671	62.6459999084473
ALB	2014	Male	..	63.8819999694824	53.0800018310547	74.0699996948242	75.974
ALB	2015	Male	65.161003112793	76.209	..	55.5800018310547	73.1999969482422
ALB	2016	Male	76.389	..	65.0530014038086	..	..
DZA	1990	Male	76.4459991455078	65.194	..	..	..
DZA	1991	Male	65.435	..	76.9339981079102	..	..
DZA	1992	Male	..	..	65.667	77.0179977416992	..
DZA	1993	Male	..	..	..	65.925	77.5609970092773
DZA	1994	Male	..	77.9359970092773	..	..	66.23
DZA	1995	Male	77.7229995727539	66.593	..	..	..
DZA	1996	Male	67.012	..	77.4619979858398	..	..
DZA	1997	Male	..	..	67.463	76.7490005493164	..
DZA	1998	Male	..	..	..	67.93	76.0370025634766
DZA	1999	Male	..	75.3339996337891	..	..	68.406
DZA	2000	Male	74.6470031738281	68.893	..	..	..
DZA	2001	Male	69.393	..	74.0319976806641	..	..
DZA	2002	Male	..	..	69.906	73.4400024414063	79.1866912841797
DZA	2003	Male	..	..	..	70.427	72.8690032958984
DZA	2004	Male	..	72.318000793457	..	..	70.949
DZA	2005	Male	71.7829971313477	71.458	..	..	..
DZA	2006	Male	71.942	..	71.2600021362305	81.2840423583984	..
DZA	2007	Male	..	..	72.391	70.7409973144531	..
DZA	2008	Male	..	82.615837097168	..	72.798	70.2259979248047
DZA	2009	Male	..	69.7220001220703	..	..	73.162
DZA	2010	Male	70.0459976196289	73.481	..	..	..
DZA	2011	Male	73.76	..	69.4879989624023	..	..
DZA	2012	Male	..	..	74.009	68.9280014038086	..
DZA	2013	Male	..	..	..	74.239	70.1969985961914
DZA	2014	Male	..	67.4059982299805	..	..	74.456
DZA	2015	Male	67.4199981689453	74.667	..	..	..
DZA	2016	Male	74.873	..	67.3929977416992	..	..
ASM	1990	Male	..	..	..	..	..
ASM	1991	Male	..	..	..	..	..
ASM	1992	Male	..	..	..	..	..
ASM	1993	Male	..	..	..	..	..
ASM	1994	Male	..	..	..	..	..
ASM	1995	Male	..	..	..	..	..
ASM	1996	Male	..	..	..	..	..
ASM	1997	Male	..	..	..	..	..
ASM	1998	Male	..	..	..	..	..
ASM	1999	Male	..	..	..	..	..
ASM	2000	Male	..	..	..	..	..
ASM	2001	Male	..	..	..	..	..
ASM	2002	Male	..	..	..	..	..
ASM	2003	Male	..	..	..	..	..
ASM	2004	Male	..	..	..	..	..
ASM	2005	Male	..	..	..	..	..
ASM	2006	Male	..	..	..	..	..
ASM	2007	Male	..	..	..	..	..
ASM	2008	Male	..	..	..	..	..
ASM	2009	Male	..	..	..	..	..
ASM	2010	Male	..	..	..	..	..
ASM	2011	Male	..	..	..	..	..
ASM	2012	Male	..	..	..	..	..
ASM	2013	Male	..	..	..	..	..
ASM	2014	Male	..	..	..	..	..
ASM	2015	Male	..	..	..	..	..
ASM	2016	Male	..	..	..	..	..
AND	1990	Male	..	..	..	..	..
AND	1991	Male	..	..	..	..	..
AND	1992	Male	..	..	..	..	..
AND	1993	Male	..	..	..	..	..
AND	1994	Male	..	..	..	..	..
AND	1995	Male	..	..	..	..	..
AND	1996	Male	..	..	..	..	..
AND	1997	Male	..	..	..	..	..
AND	1998	Male	..	..	..	..	..
AND	1999	Male	..	..	..	..	..
AND	2000	Male	..	..	..	..	..
AND	2001	Male	..	..	..	..	..
AND	2002	Male	..	..	..	..	..
AND	2003	Male	..	..	..	..	..
AND	2004	Male	..	..	..	..	..
AND	2005	Male	..	..	..	..	..
AND	2006	Male	..	..	..	..	..
AND	2007	Male	..	..	..	..	..
AND	2008	Male	..	..	..	..	..
AND	2009	Male	..	..	..	..	..
AND	2010	Male	..	..	..	..	..
AND	2011	Male	..	..	..	..	..
AND	2012	Male	..	..	..	..	..
AND	2013	Male	..	..	..	..	..
AND	2014	Male	..	..	..	..	..
AND	2015	Male	..	..	100	..	..
AND	2016	Male	..	..	..	100	..
AGO	1990	Male	81.5810012817383	39.589	..	..	..
AGO	1991	Male	39.707	..	81.6669998168945	..	..
AGO	1992	Male	..	..	39.881	81.6630020141602	..
AGO	1993	Male	..	..	..	40.127	81.7699966430664
AGO	1994	Male	..	81.5449981689453	..	..	40.462
AGO	1995	Male	81.2559967041016	40.903	..	..	..
AGO	1996	Male	41.464	..	81.2020034790039	..	..
AGO	1997	Male	..	..	42.141	81.1309967041016	..
AGO	1998	Male	..	..	..	42.923	81.0289993286133
AGO	1999	Male	..	80.9219970703125	..	..	43.802
AGO	2000	Male	80.7979965209961	44.767	..	..	..
AGO	2001	Male	45.808	..	80.8320007324219	82.9198684692383	..
AGO	2002	Male	..	..	46.904	80.9189987182617	..
AGO	2003	Male	..	..	..	48.031	80.8580017089844
AGO	2004	Male	..	80.7389984130859	72.0031967163086	88.9990997314453	49.167
AGO	2005	Male	80.556999206543	50.296	..	..	..
AGO	2006	Male	51.412	..	80.5339965820313	..	..
AGO	2007	Male	..	..	52.508	80.4410018920898	..
AGO	2008	Male	..	..	..	53.571	80.3929977416992
AGO	2009	Male	..	80.4410018920898	..	..	54.581
AGO	2010	Male	80.4520034790039	55.506	..	..	..
AGO	2011	Male	56.321	89.1063003540039	80.5550003051758	..	68.3249969482422
AGO	2012	Male	..	..	57.016	80.5739974975586	..
AGO	2013	Male	..	..	..	57.592	80.5149993896484
AGO	2014	Male	79.9741516113281	80.4189987182617	..	..	58.056
AGO	2015	Male	80.2829971313477	58.423	..	..	..
AGO	2016	Male	58.717	..	80.1790008544922	..	..
ATG	1990	Male	..	68.661	..	..	..
ATG	1991	Male	68.904	..	..	..	..
ATG	1992	Male	..	..	69.143	..	..
ATG	1993	Male	..	..	..	69.38	..
ATG	1994	Male	..	..	..	..	69.613
ATG	1995	Male	..	69.845	..	..	..
ATG	1996	Male	70.073	..	..	..	..
ATG	1997	Male	..	..	70.3	..	..
ATG	1998	Male	..	..	..	70.525	..
ATG	1999	Male	..	..	..	..	70.747
ATG	2000	Male	..	70.969	..	..	..
ATG	2001	Male	71.191	..	..	98.4000015258789	..
ATG	2002	Male	..	..	71.413	..	..
ATG	2003	Male	..	..	..	71.633	..
ATG	2004	Male	..	..	..	..	71.852
ATG	2005	Male	..	72.063	..	..	..
ATG	2006	Male	72.265	..	..	..	..
ATG	2007	Male	..	..	72.454	..	..
ATG	2008	Male	..	..	..	72.63	..
ATG	2009	Male	..	..	..	..	72.793
ATG	2010	Male	..	72.945	..	..	..
ATG	2011	Male	73.091	..	..	..	..
ATG	2012	Male	..	..	73.234	..	..
ATG	2013	Male	..	..	..	73.38	..
ATG	2014	Male	..	..	..	..	73.528
ATG	2015	Male	..	73.681	..	..	..
ATG	2016	Male	73.838	..	..	..	..
ARB	1990	Male	76.3408638052319	62.5447318841533	67.10404	..	..
ARB	1991	Male	62.9078115245573	..	76.3264139706538	68.07179	..
ARB	1992	Male	..	..	63.1757437459507	76.1405635729118	68.72493
ARB	1993	Male	..	69.83685	..	63.5304050863443	76.1453547847338
ARB	1994	Male	70.35145	76.2500385191788	..	..	63.8909309333052
ARB	1995	Male	75.9952998882018	64.3116658143669	71.18083	..	..
ARB	1996	Male	64.6724459081058	..	75.5727898811347	72.21095	..
ARB	1997	Male	..	..	65.0213190717262	75.2907009792215	72.87947
ARB	1998	Male	..	73.84942	..	65.3486803342835	74.8418469657764
ARB	1999	Male	74.60969	75.0308115178241	..	..	65.6538320837189
ARB	2000	Male	74.7915423536067	65.9378864492889	75.03295	..	..
ARB	2001	Male	66.2053614834562	..	74.1405790760199	76.24353	..
ARB	2002	Male	..	..	66.4614782933572	73.8781984348809	77.08168
ARB	2003	Male	..	80.00241	..	66.7142117825327	73.7173367367417
ARB	2004	Male	80.5662	73.5982039584872	..	..	66.9672963821051
ARB	2005	Male	73.7398807721461	67.2207285051911	80.89191	..	..
ARB	2006	Male	67.4716647182397	..	73.7846920164544	77.643	..
ARB	2007	Male	..	..	67.7140762669052	73.9499928488627	78.26312
ARB	2008	Male	..	78.72596	..	67.9411385495149	74.2183838334178
ARB	2009	Male	77.56362	74.3351195209139	..	..	68.1502647935778
ARB	2010	Male	74.7943852066143	68.3435614863281	78.14771	..	..
ARB	2011	Male	68.5287112264448	..	74.7723473133156	79.49859	..
ARB	2012	Male	..	..	68.7140633180787	74.7116110391691	80.38914
ARB	2013	Male	..	80.70831	..	68.9037198493372	74.8939412700185
ARB	2014	Male	81.04234	74.4256625148269	..	..	69.0974728347084
ARB	2015	Male	74.2231582726388	69.2942488797778	81.33483	..	..
ARB	2016	Male	69.4939504393253	..	74.131394703888	81.58286	..
ARG	1990	Male	75.4869995117188	68.07	..	..	..
ARG	1991	Male	68.275	..	75.4749984741211	96.2212677001953	..
ARG	1992	Male	..	..	68.487	75.4329986572266	..
ARG	1993	Male	..	..	..	68.702	75.2839965820313
ARG	1994	Male	..	75.2099990844727	..	..	68.917
ARG	1995	Male	75.0410003662109	69.13	..	..	..
ARG	1996	Male	69.341	..	75.0429992675781	..	..
ARG	1997	Male	..	..	69.55	75.1709976196289	..
ARG	1998	Male	..	..	..	69.755	75.2779998779297
ARG	1999	Male	..	75.3089981079102	..	..	69.955
ARG	2000	Male	75.3850021362305	70.148	..	..	..
ARG	2001	Male	70.333	..	75.3479995727539	97.1931991577148	..
ARG	2002	Male	..	..	70.507	75.1859970092773	..
ARG	2003	Male	..	..	..	70.672	75.3939971923828
ARG	2004	Male	..	75.5910034179688	55.8991012573242	84.1389999389648	70.83
ARG	2005	Male	75.6190032958984	70.981	..	54.8004989624023	84.3685989379883
ARG	2006	Male	71.128	84.9532012939453	75.6549987792969	..	54.220401763916
ARG	2007	Male	..	..	71.274	75.1019973754883	..
ARG	2008	Male	52.2107009887695	..	83.8522033691406	71.423	74.5370025634766
ARG	2009	Male	..	74.5609970092773	51.9132995605469	83.8777008056641	71.575
ARG	2010	Male	74.0339965820313	71.733	..	51.2443008422852	83.8422012329102
ARG	2011	Male	71.896	83.6411972045898	74.5019989013672	..	51.4772987365723
ARG	2012	Male	82.4685974121094	50.8647994995117	72.065	74.1029968261719	..
ARG	2013	Male	49.7816009521484	..	82.6486968994141	72.237	73.9240036010742
ARG	2014	Male	..	73.4749984741211	49.8270988464355	82.2104034423828	72.414
ARG	2015	Male	73.4390029907227	72.594	98.0400009155273	..	..
ARG	2016	Male	72.777	..	73.3820037841797	..	..
ARM	1990	Male	70.4509963989258	64.86	..	..	..
ARM	1991	Male	64.67	..	70.4130020141602	..	..
ARM	1992	Male	..	..	64.627	70.2490005493164	..
ARM	1993	Male	..	..	..	64.732	69.9729995727539
ARM	1994	Male	..	69.6100006103516	..	..	64.983
ARM	1995	Male	69.1760025024414	65.37	..	..	..
ARM	1996	Male	65.868	..	68.6740036010742	..	..
ARM	1997	Male	..	..	66.433	68.1689987182617	..
ARM	1998	Male	..	..	..	67.015	67.6579971313477
ARM	1999	Male	..	67.1350021362305	..	..	67.579
ARM	2000	Male	66.6060028076172	68.086	..	..	..
ARM	2001	Male	68.501	..	66.3160018920898	99.672233581543	..
ARM	2002	Male	..	..	68.824	66.0490036010742	..
ARM	2003	Male	..	..	..	69.06	65.8499984741211
ARM	2004	Male	..	65.786003112793	..	..	69.214
ARM	2005	Male	65.8870010375977	69.31	..	..	..
ARM	2006	Male	69.381	..	66.1449966430664	..	..
ARM	2007	Male	57.2202987670898	30.4104995727539	69.463	66.5380020141602	..
ARM	2008	Male	..	..	..	69.582	66.7799987792969
ARM	2009	Male	..	67.7210006713867	..	..	69.749
ARM	2010	Male	71.6449966430664	69.961	..	41.3191986083984	71.5081024169922
ARM	2011	Male	70.205	69.1136016845703	70.9229965209961	99.8060836791992	33.3571014404297
ARM	2012	Male	70.370002746582	39.9199981689453	70.455	70.536003112793	..
ARM	2013	Male	39.6100006103516	..	70.9400024414063	70.689	70.5879974365234
ARM	2014	Male	..	70.802001953125	33.7587013244629	74.5145034790039	70.903
ARM	2015	Male	70.1800003051758	71.094	..	42.3273010253906	76.8643035888672
ARM	2016	Male	71.265	74.6239013671875	70.3339996337891	..	38.7667007446289
ABW	1990	Male	..	70.969	..	..	..
ABW	1991	Male	71.018	..	..	..	..
ABW	1992	Male	..	..	71.062	..	..
ABW	1993	Male	..	..	..	71.098	..
ABW	1994	Male	..	..	..	..	71.126
ABW	1995	Male	..	71.148	..	..	..
ABW	1996	Male	71.168	..	..	..	..
ABW	1997	Male	..	..	71.19	..	..
ABW	1998	Male	..	..	..	71.219	..
ABW	1999	Male	..	..	..	..	71.259
ABW	2000	Male	..	71.312	97.5373992919922	..	..
ABW	2001	Male	71.382	..	..	..	..
ABW	2002	Male	..	..	71.469	..	..
ABW	2003	Male	..	..	..	71.572	..
ABW	2004	Male	..	..	..	..	71.688
ABW	2005	Male	..	71.816	..	..	..
ABW	2006	Male	71.952	..	..	..	..
ABW	2007	Male	..	..	72.093	..	..
ABW	2008	Male	..	..	..	72.235	..
ABW	2009	Male	..	..	..	..	72.377
ABW	2010	Male	..	72.516	96.9405288696289	..	..
ABW	2011	Male	72.654	..	..	..	..
ABW	2012	Male	..	..	72.791	..	..
ABW	2013	Male	..	..	..	72.929	..
ABW	2014	Male	..	..	..	..	73.068
ABW	2015	Male	..	73.208	..	..	..
ABW	2016	Male	73.348	..	..	..	..
AUS	1990	Male	75.7689971923828	73.98	..	..	..
AUS	1991	Male	74.3	..	74.7779998779297	..	..
AUS	1992	Male	..	..	74.5	74.234001159668	..
AUS	1993	Male	..	..	..	75	73.6699981689453
AUS	1994	Male	..	73.7529983520508	..	..	75
AUS	1995	Male	73.9469985961914	75	..	..	..
AUS	1996	Male	75.2	..	73.7289962768555	..	..
AUS	1997	Male	..	..	75.7	73.1809997558594	..
AUS	1998	Male	..	..	..	75.9	72.8990020751953
AUS	1999	Male	..	72.4560012817383	..	..	76.2
AUS	2000	Male	72.3119964599609	76.6	..	..	..
AUS	2001	Male	77	..	72.0960006713867	..	..
AUS	2002	Male	..	..	77.4	71.9990005493164	..
AUS	2003	Male	..	..	..	77.8	71.7020034790039
AUS	2004	Male	..	71.6380004882813	..	..	78.1
AUS	2005	Male	72.1880035400391	78.5	..	..	..
AUS	2006	Male	78.7	..	72.306999206543	..	..
AUS	2007	Male	..	..	79	72.5979995727539	..
AUS	2008	Male	..	..	..	79.2	72.6750030517578
AUS	2009	Male	..	72.3310012817383	66.3600006103516	86.7200012207031	79.3
AUS	2010	Male	72.4499969482422	79.5	..	64.7600021362305	86.3300018310547
AUS	2011	Male	79.7	86.6399993896484	72.2460021972656	..	64.7799987792969
AUS	2012	Male	86.8600006103516	65.4400024414063	79.9	71.7730026245117	..
AUS	2013	Male	52.1399993896484	..	82.5800018310547	80.1	71.4209976196289
AUS	2014	Male	..	71.004997253418	..	..	80.3
AUS	2015	Male	71.1640014648438	80.4	..	..	..
AUS	2016	Male	80.5	..	70.6669998168945	..	..
AUT	1990	Male	69.9779968261719	72.3	..	..	..
AUT	1991	Male	72.3	..	69.9990005493164	..	..
AUT	1992	Male	..	..	72.5	70.120002746582	..
AUT	1993	Male	..	..	..	72.8	69.9550018310547
AUT	1994	Male	..	70.2170028686523	..	..	73.2
AUT	1995	Male	70.3219985961914	73.4	..	47.8055992126465	85.1218032836914
AUT	1996	Male	73.7	82.4632034301758	69.7040023803711	..	45.415901184082
AUT	1997	Male	83.6526031494141	44.3255004882813	74.1	69.0100021362305	..
AUT	1998	Male	38.0884017944336	..	81.3093032836914	74.5	69.0169982910156
AUT	1999	Male	..	69.1100006103516	37.9771995544434	76.2482986450195	74.9
AUT	2000	Male	68.8939971923828	75.2	..	37.2594985961914	77.6904983520508
AUT	2001	Male	75.6	77.8179016113281	67.8860015869141	..	36.160099029541
AUT	2002	Male	76.5351028442383	37.6077003479004	75.8	68.2259979248047	..
AUT	2003	Male	36.9616012573242	..	76.5506973266602	75.9	68.0120010375977
AUT	2004	Male	..	64.8580017089844	34.5199012756348	74.5233001708984	76.4
AUT	2005	Male	66.1289978027344	76.6	..	36.1629981994629	75.9663009643555
AUT	2006	Male	77.1	76.3697967529297	66.3119964599609	..	37.3501014709473
AUT	2007	Male	77.2141036987305	39.1232986450195	77.4	67.1989974975586	..
AUT	2008	Male	38.3987998962402	..	75.5743026733398	77.7	67.1500015258789
AUT	2009	Male	..	67.0579986572266	38.1096992492676	75.8095016479492	77.6
AUT	2010	Male	66.8639984130859	77.8	..	37.4766998291016	75.245002746582
AUT	2011	Male	78.3	75.9107971191406	66.625	..	37.8450012207031
AUT	2012	Male	76.5962982177734	37.2380981445313	78.4	66.6480026245117	..
AUT	2013	Male	36.8368988037109	..	76.9093017578125	78.6	66.6419982910156
AUT	2014	Male	..	66.1019973754883	36.8036994934082	76.7985992431641	79.1
AUT	2015	Male	65.9940032958984	78.8	..	36.3577995300293	76.8852005004883
AUT	2016	Male	78.5	76.8841018676758	66.2220001220703	..	37.4990005493164
AZE	1990	Male	70.1829986572266	60.676	..	..	..
AZE	1991	Male	60.478	..	70.2679977416992	..	..
AZE	1992	Male	..	..	60.398	71.0559997558594	..
AZE	1993	Male	..	..	..	60.476	71.6240005493164
AZE	1994	Male	..	71.8740005493164	..	..	60.725
AZE	1995	Male	71.8919982910156	61.124	..	..	..
AZE	1996	Male	61.629	..	71.8130035400391	..	..
AZE	1997	Male	..	..	62.172	71.6750030517578	..
AZE	1998	Male	..	..	..	62.698	71.4720001220703
AZE	1999	Male	99.4724197387695	71.2559967041016	..	..	63.184
AZE	2000	Male	70.2620010375977	63.625	..	..	..
AZE	2001	Male	64.032	..	69.2720031738281	..	..
AZE	2002	Male	..	..	64.435	68.3339996337891	..
AZE	2003	Male	..	..	..	64.855	67.4670028686523
